"X","term","courseid","num.depts","sectionid","has.disc","has.lab","enrolled","capacity","component","dept","number","title","units","time.start","time.end","building","meetings"
8554,1700,21119,4,2586,FALSE,FALSE,18,15,"SEM","AMI","336S","DOCUMENTARY AND POLICY","1","13:40","16:40","8067","Th"
8555,1700,4562,4,8648,FALSE,FALSE,12,15,"SEM","DOCST","353S","SOUND FOR FILM AND VIDEO","1","18:15","21:05","7194","We"
8556,1700,20225,4,3952,FALSE,FALSE,16,15,"SEM","DOCST","357S","16MM FILM PRODUCTION","1","12:00","15:00","7261","Th"
8557,1700,20226,3,10204,FALSE,FALSE,15,15,"SEM","ISS","248S","EDITING FOR FILM AND VIDEO","1","11:45","13:00","7194","TuTh"
8558,1700,12996,5,2414,FALSE,FALSE,13,12,"SEM","PJMS","365S","VIDEO JOURNALISM","1","11:45","14:15","7704","Fr"
8559,1700,23931,5,9245,FALSE,FALSE,48,45,"LEC","AMI","386","MAFIA AT THE MOVIES","1","11:45","13:00","7702","TuTh"
8560,1700,15514,1,3924,FALSE,FALSE,8,15,"SEM","AMI","499S","CAPSTONE: ARTS OF MOVING IMAGE","1","10:20","13:20","7194","Mo"
8561,1700,506,1,6565,TRUE,FALSE,6,18,"LEC","ARABIC","101","ELEMENTARY ARABIC","1","13:25","14:40","7512","MoWe"
8562,1700,512,1,6573,TRUE,FALSE,6,18,"LEC","ARABIC","203","INTERMEDIATE ARABIC","1","8:30","9:45","7224","MoWe"
8563,1700,527,1,10018,FALSE,FALSE,5,16,"LEC","ARABIC","281","MEDIA ARABIC I","1","15:05","16:35","7206","TuTh"
8564,1700,516,1,6577,FALSE,FALSE,12,15,"LEC","ARABIC","305","ADVANCED ARABIC","1","10:05","11:30","7753","TuTh"
8565,1700,524,1,6580,FALSE,FALSE,2,14,"LEC","ARABIC","407","ISSUES IN ARABIC LANG/LIT I","1","11:45","13:00","7753","TuTh"
8566,1700,529,1,10301,FALSE,FALSE,9,15,"SEM","ARTHIST","89S","FIRST-YEAR SEMINAR (TOP)","1","8:30","9:45","7261","TuThWe"
8567,1700,23565,1,3430,FALSE,FALSE,22,25,"LEC","ARTHIST","104","EXPLORING ART AND ARCHITECTURE","1","15:05","16:20","7194","TuTh"
8568,1700,17188,1,2986,FALSE,FALSE,18,18,"SEM","ARTHIST","190S","SPECIAL TOPICS IN ART HISTORY","1","15:05","16:20","7214","WeFr"
8569,1700,2762,2,3292,FALSE,FALSE,23,30,"LEC","ARTHIST","206","EARLY GREEK ARCHAEOLOGY","1","11:45","13:00","7704","WeFr"
8570,1700,24153,1,3431,FALSE,FALSE,6,12,"SEM","ARTHIST","222S","HIST+THEORY CURATORIAL PRACTI","1","13:25","15:55","7198","We"
8571,1700,25626,2,3432,FALSE,FALSE,12,12,"LEC","ARTHIST","227","MEDIEVAL CASTLES OF EUROPE","1","10:05","11:20","7261","TuTh"
8572,1700,587,3,3475,FALSE,FALSE,32,40,"LEC","ECON","344","HISTORY OF ART MARKETS","1","15:05","16:20","7261","MoWe"
8573,1700,6449,2,5304,FALSE,FALSE,35,35,"LEC","ENGLISH","386","SCIENCE FICTION FILM","1","11:45","13:00","7753","MoWe"
8574,1700,25950,3,8629,FALSE,FALSE,6,14,"SEM","ARTSVIS","245S","WOMEN IN VISUAL ARTS","1","10:20","12:50","7198","Tu"
8575,1700,16047,2,3435,TRUE,FALSE,24,25,"LEC","ARTHIST","285D","MODERN ARCHITECTURE","1","13:25","14:40","7261","Tu"
8576,1700,621,1,3437,FALSE,FALSE,15,30,"LEC","ARTHIST","298","HST OF IMPRESSIONISM","1","10:05","11:20","7261","TuTh"
8577,1700,22830,5,3479,FALSE,TRUE,8,15,"LEC","ARTSVIS","305L","VIRTUAL MUSEUMS","1","15:05","16:20","7261","Tu"
8578,1700,16844,1,10106,FALSE,FALSE,13,18,"SEM","ARTHIST","390S","SPECIAL TOPICS IN ART HISTORY","1","11:45","13:00","7236","TuTh"
8579,1700,23524,1,3443,FALSE,FALSE,7,5,"SEM","ARTHIST","455S","CURATORIAL PRACTICUM","1","11:45","14:15","7198","Th"
8580,1700,964,1,10758,FALSE,FALSE,18,18,"SEM","ARTSVIS","89S","FIRST-YEAR SEMINAR (TOP)","1","15:05","16:20","7236","TuTh"
8581,1700,13815,3,2556,FALSE,FALSE,11,12,"SEM","DOCST","115S","INTRO TO B&W PHOTOGRAPHY","1","10:20","11:10","8067","WeFr"
8582,1700,23907,2,10320,FALSE,FALSE,15,15,"SEM","ARTSVIS","119S","INTRO TO DIGITAL PHOTOGRAPHY","1","12:00","14:30","7261","We"
8583,1700,22096,1,3454,FALSE,FALSE,8,8,"LEC","ARTSVIS","120","COMPOSITIONAL PAINTING","1","13:40","16:10","7261","Tu"
8584,1700,965,1,3456,FALSE,FALSE,15,15,"LEC","ARTSVIS","199","DRAWING","1","11:45","14:15","7261","We"
8585,1700,16079,4,2607,FALSE,FALSE,14,12,"SEM","PUBPOL","377S","MEDICINE AND DOCUMENTARY PHOTO","1","18:15","20:45","8067","Tu"
8586,1700,973,1,3458,FALSE,FALSE,17,12,"LEC","ARTSVIS","205","INTERMEDIATE DRAWING","1","13:25","15:55","7261","Mo"
8587,1700,13907,2,3500,FALSE,FALSE,14,15,"LEC","VMS","206","DIGITAL IMAGING","1","11:45","14:15","7706","Mo"
8588,1700,974,1,9527,FALSE,FALSE,17,15,"LEC","ARTSVIS","210","SCULPTURE","1","15:05","17:35","7199","We"
8590,1700,17875,4,2604,FALSE,FALSE,14,15,"SEM","ARTSVIS","212S","DIGITAL DOCUMENTARY PHOTO","1","13:25","14:40","8067","TuTh"
8591,1700,982,2,3460,FALSE,FALSE,12,12,"LEC","ARTSVIS","224","PRINTMAKING: SILKSCREEN","1","13:25","15:55","7261","We"
8592,1700,3147,2,5392,FALSE,FALSE,12,12,"SEM","ARTSVIS","233S","COSTUME DESIGN","1","15:05","17:35","7791","Mo"
8593,1700,17356,3,2584,FALSE,FALSE,14,15,"SEM","ARTSVIS","240S","COLOR PHOTOGRAPHY","1","10:05","12:35","8067","Mo"
8594,1700,24339,1,3461,FALSE,FALSE,2,8,"LEC","ARTSVIS","320","ADVANCED PAINTING","1","13:40","16:10","7261","Th"
8595,1700,18233,2,3462,FALSE,FALSE,8,18,"LEC","ARTSVIS","497S","ADVANCED VISUAL PRACTICE","1","11:45","14:15","7261","We"
8596,1700,1399,1,3314,FALSE,FALSE,158,300,"LEC","BIOCHEM","301","INTRO BIOCHEMISTRY I","1","10:05","11:20","7791","MoWeFr"
8597,1700,1461,1,10280,FALSE,FALSE,12,12,"SEM","BIOLOGY","89S","FIRST-YEAR SEMINAR (TOP)","1","13:25","14:40","7776","TuThWe"
8599,1700,1470,1,4081,FALSE,FALSE,33,35,"LEC","BIOLOGY","158","PLANTS AND HUMAN USE","1","13:25","15:55","7758","We"
8601,1700,17076,1,4083,FALSE,FALSE,15,15,"SEM","BIOLOGY","190S","TOPICS IN MODERN BIOLOGY","1","15:05","17:35","7758","Tu"
8602,1700,20037,1,4084,FALSE,TRUE,221,224,"LEC","BIOLOGY","201L","MOLECULAR BIOLOGY","1","10:05","11:20","7758","MoWeFr"
8603,1700,1477,1,4101,FALSE,TRUE,79,96,"LEC","BIOLOGY","202L","GENETICS AND EVOLUTION","1","11:45","13:00","7758","MoWeFr"
8604,1700,23578,1,4112,FALSE,FALSE,51,48,"LEC","BIOLOGY","209-1","THE ECOLOGY OF HUMAN HEALTH","1","10:05","11:20","7738","TuTh"
8605,1700,1478,1,4113,FALSE,TRUE,50,54,"LEC","BIOLOGY","212L","GENERAL MICROBIOLOGY","1","11:45","12:35","7765","MoWe"
8606,1700,1495,1,4117,TRUE,FALSE,35,36,"LEC","BIOLOGY","213D","CELL SIGNALING AND DISEASES","1","15:05","17:35","7738","We"
8607,1700,1494,1,4120,TRUE,FALSE,50,60,"LEC","BIOLOGY","220","CELL BIOLOGY","1","8:30","9:45","7765","TuTh"
8608,1700,8825,3,1391,TRUE,FALSE,64,100,"LEC","NEUROSCI","201D","FUNDAMENTALS NEUROSCI","1","13:25","14:40","7776","MoWe"
8609,1700,20046,2,4125,FALSE,FALSE,34,36,"LEC","BIOLOGY","262","PEOPLE, PLANTS, AND POLLUTION","1","15:05","16:20","7758","MoWe"
8610,1700,21815,1,4126,FALSE,FALSE,20,20,"LEC","BIOLOGY","263","BIO RESPONSE TO CLIMATE CHANGE","1","13:25","14:40","7758","WeFr"
8611,1700,25919,2,4127,TRUE,FALSE,35,40,"LEC","BIOLOGY","268D","MECHANISMS OF ANIMAL BEHAVIOR","1","8:30","9:45","7738","MoWe"
8612,1700,25322,2,4158,FALSE,FALSE,21,24,"LEC","BIOLOGY","325","GENOME TECHNOLOGIES","1","11:45","13:00","7776","TuTh"
8613,1700,17112,1,4159,TRUE,FALSE,38,45,"LEC","BIOLOGY","329D","PRINCIPLES ANIMAL PHYS","1","11:45","13:00","7738","TuTh"
8614,1700,16051,1,4162,FALSE,TRUE,12,12,"LEC","BIOLOGY","341L","PLANT COMMUNITIES","1","11:45","12:35","7758","WeFr"
8615,1700,20059,2,4164,FALSE,FALSE,10,15,"SEM","BIOLOGY","344S","PLANT DIVERSITY IN THE FIELD","1","13:25","15:55","7758","Th"
8616,1700,19728,2,4165,FALSE,TRUE,12,12,"SEM","BIOLOGY","361LS","FIELD ECOLOGY","1","15:05","16:20","7758","We"
8617,1700,15265,1,4178,FALSE,FALSE,15,15,"SEM","BIOLOGY","412S","SENSORY SIGNAL TRANSDUCTION","1","16:40","19:10","7758","Th"
8618,1700,12704,2,4179,FALSE,FALSE,16,15,"SEM","BIOLOGY","417S","GENETIC ENGINEER/BIOTECH","1","15:05","17:35","7738","Tu"
8619,1700,15222,2,4686,FALSE,FALSE,7,14,"LEC","PHYSICS","414","INTRODUCTION TO BIOPHYSICS","1","10:05","11:20","7758","TuTh"
8620,1700,25962,2,9241,FALSE,TRUE,13,12,"SEM","BIOLOGY","422LS","NEURODEGENERATIVE DISEASE LAB","1","15:05","16:05","7758","Mo"
8621,1700,20753,2,4180,FALSE,FALSE,18,15,"SEM","BIOLOGY","427S","SENSORY BIOLOGY","1","15:05","17:35","7758","Tu"
8622,1700,24680,1,4181,FALSE,FALSE,16,15,"SEM","BIOLOGY","429S","HOW ORGANISMS MOVE","1","11:45","13:00","7758","MoWe"
8624,1700,21163,1,8925,FALSE,FALSE,10,50,"LEC","BME","244L","QUANT PHYSIOLOGY BIOSTAT APPL","1","13:25","14:40","7747","TuTh"
8625,1700,13022,1,8931,FALSE,TRUE,29,48,"LEC","BME","260L","MODELS CELL AND MOL SYSTEMS","1","10:05","11:20","7766","TuTh"
8626,1700,1649,1,8933,FALSE,FALSE,45,50,"LEC","BME","271","SIGNALS AND SYSTEMS","1","8:30","9:45","7735","MoWe"
8627,1700,18682,1,10257,FALSE,FALSE,0,7,"LEC","BME","290","INTERMEDIATE TOPICS","1","13:40","16:10","7766","Fr"
8628,1700,15631,1,8936,FALSE,TRUE,27,28,"LEC","BME","354L","INTRO MEDICAL INSTRUMENTATION","1","8:30","9:45","8361","MoWe"
8629,1700,21644,1,8945,FALSE,TRUE,2,15,"LEC","BME","432L","BIOMECH VEHICLE SAFETY EGR","1","11:45","13:00","7747","MoWe"
8630,1700,17434,1,8949,FALSE,TRUE,17,18,"LEC","BME","462L","DESIGN DEVELOPING WORLD","1","13:25","14:40","7747","TuTh"
8631,1700,1702,1,8952,FALSE,TRUE,19,18,"LEC","BME","464L","MEDICAL INSTRUMENT DSGN","1","8:30","9:45","7747","Mo"
8632,1700,2107,1,4760,FALSE,TRUE,8,21,"LEC","CEE","301L","FLUID MECHANICS","1","11:45","13:00","7747","MoWe"
8633,1700,2127,1,4763,FALSE,FALSE,5,24,"LEC","CEE","311","ARCH ENGINEERING I","1","18:15","19:30","7747","TuTh"
8634,1700,22832,3,8555,FALSE,FALSE,17,30,"LEC","ENVIRON","322","HYDROLOGIC DATA ANALYSIS","1","13:25","14:40","7768","WeFr"
8635,1700,2116,1,4769,FALSE,TRUE,9,24,"LEC","CEE","421L","MATRIX STRUCT ANALYSIS","1","11:45","13:00","7747","TuTh"
8636,1700,2120,1,4771,FALSE,TRUE,10,12,"LEC","CEE","423L","METALLIC STRUCTURES","1","10:05","11:20","7766","TuTh"
8637,1700,2105,1,4775,FALSE,TRUE,8,12,"LEC","CEE","461L","CHEM PRINCIPLES IN ENV ENG","1","13:25","14:40","7747","MoWe"
8638,1700,2109,1,4778,FALSE,TRUE,11,15,"LEC","CEE","463L","WATER RESOURCES EGR","1","12:00","12:50","7735","MoWeFr"
8639,1700,2124,1,4780,FALSE,FALSE,0,9,"LEC","CEE","490","SPECIAL TOPICS IN CEE","1","10:05","11:20","7747","MoWe"
8640,1700,2315,1,8442,FALSE,FALSE,36,36,"LEC","CHEM","91","CHEM/TECHNOL/SOCIETY","1","13:25","14:40","7738","TuTh"
8641,1700,19341,1,8443,TRUE,FALSE,30,60,"LEC","CHEM","99D","INTRODUCTION TO CHEMISTRY","1","8:45","9:35","7765","Mo"
8642,1700,19342,1,8207,TRUE,FALSE,273,275,"LEC","CHEM","101DL","CORE CONCEPTS IN CHEMISTRY","1","11:45","13:00","7765","MoWe"
8643,1700,19344,1,8249,TRUE,FALSE,101,120,"LEC","CHEM","110DL","HONORS CHEMISTRY","1","10:05","11:20","7738","MoFr"
8644,1700,2333,1,8260,TRUE,FALSE,109,160,"LEC","CHEM","201DL","ORGANIC CHEMISTRY I","1","8:45","9:35","7738","MoWeFr"
8645,1700,2338,1,8298,FALSE,FALSE,34,50,"LEC","CHEM","202L","ORGANIC CHEMISTRY II","1","8:30","9:45","7765","TuTh"
8646,1700,19343,1,8314,TRUE,FALSE,78,120,"LEC","CHEM","210DL","MOD APPS CHEM PRINCIPLES","1","8:30","9:45","7738","TuTh"
8647,1700,18704,1,8329,FALSE,FALSE,13,25,"LEC","CHEM","295","INTRO TO RESEARCH IND. STUDY","0.5","18:15","19:30","7738","Mo"
8648,1700,2350,1,8330,FALSE,FALSE,41,50,"LEC","CHEM","301","ELEMENTS PHYSICAL CHEM","1","8:45","9:35","7749","MoWeFr"
8649,1700,2358,1,8331,FALSE,FALSE,10,25,"LEC","CHEM","310","PHYSICAL CHEMISTRY I","1","8:45","9:35","7738","MoWeFr"
8650,1700,2327,1,8381,FALSE,FALSE,37,60,"LEC","CHEM","401","ANALYTICAL CHEMISTRY","1","11:45","13:00","7765","TuTh"
8651,1700,17911,2,1978,FALSE,FALSE,18,18,"SEM","CHILDPOL","250S","CHILD POLICY RESEARCH","1","11:45","13:00","7206","TuTh"
8652,1700,2404,1,6584,TRUE,FALSE,24,28,"LEC","CHINESE","101","FIRST-YEAR CHINESE I","1","11:45","12:45","7201","MoWe"
8653,1700,23683,1,6588,TRUE,FALSE,11,15,"LEC","CHINESE","105D","FIRST YEAR CHINESE IN REVIEW I","1","11:45","13:00","7213","TuTh"
8654,1700,2413,1,6591,TRUE,FALSE,10,18,"LEC","CHINESE","131","FRST YR CHN: BIL LEARNERS","1","15:05","16:20","7202","TuTh"
8655,1700,2415,1,6597,TRUE,FALSE,17,16,"LEC","CHINESE","203","INTERMEDIATE CHINESE","1","10:05","11:00","7206","MoWe"
8656,1700,2424,1,6602,TRUE,FALSE,8,12,"LEC","CHINESE","305D","ADVANCED CHINESE","1","11:45","13:00","7753","WeFr"
8657,1700,24690,1,6606,TRUE,FALSE,14,16,"LEC","CHINESE","331D","MODERN CHINESE MEDIA","1","13:25","14:40","7214","MoWe"
8658,1700,23534,1,6608,FALSE,FALSE,16,16,"LEC","CHINESE","332","CHINESE TRANSLATION","1","11:45","13:35","7214","TuTh"
8659,1700,2432,1,6609,TRUE,FALSE,17,16,"LEC","CHINESE","333","ADV CHN: BIL LEARNERS","1","8:30","10:20","7704","Tu"
8660,1700,15627,1,6613,FALSE,FALSE,7,14,"SEM","CHINESE","407S","ISSUES IN CHINESE LANG/SOC I","1","15:05","16:35","7213","MoWe"
8661,1700,2446,1,11502,FALSE,FALSE,7,12,"SEM","CHINESE","435S","CHINESE IN THE HUMANITIES I","1","16:40","17:55","7705","TuTh"
8662,1700,17278,1,6615,FALSE,FALSE,25,18,"LEC","CHINESE","455","MODERN CHINESE CULTURE","1","16:40","17:55","7510","MoWe"
8663,1700,2728,1,3272,FALSE,FALSE,13,15,"SEM","CLST","89S","FIRST-YEAR SEMINAR (TOP)","1","15:05","16:20","7710","TuTh"
8664,1700,2759,1,3264,FALSE,FALSE,21,35,"LEC","CLST","144","PRINCIPLES ARCHAEOLOGY","1","13:25","14:40","7201","WeFr"
8665,1700,7701,2,1358,FALSE,FALSE,41,45,"LEC","CLST","271","HST ANCIENT PHILOSOPHY","1","15:05","16:20","7202","TuTh"
8666,1700,24659,4,9257,FALSE,FALSE,18,18,"LEC","HISTORY","262","ROMAN POLITICAL THOUGHT","1","15:05","16:20","7753","TuTh"
8667,1700,2730,2,3266,FALSE,FALSE,45,49,"LEC","CLST","283","GREEK HISTORY","1","13:25","14:40","7709","TuTh"
8668,1700,21052,3,3290,FALSE,FALSE,17,18,"LEC","HISTORY","240","GREEK AND ROMAN LAW","1","15:05","16:20","7709","TuTh"
8669,1700,19168,2,3269,FALSE,FALSE,23,30,"LEC","CLST","364","ANCIENT SCIENCE AND TECHNOLOGY","1","15:05","16:20","7709","WeFr"
8670,1700,2586,1,5800,FALSE,FALSE,45,44,"LEC","COMPSCI","94","PROGRAMMING/PROBLEM SOLVING","1","10:05","11:20","7776","TuTh"
8671,1700,14361,1,5687,FALSE,TRUE,254,300,"LEC","COMPSCI","101L","INTRO TO COMPUTER SCIENCE","1","13:25","14:40","7758","MoWe"
8672,1700,22156,4,8704,FALSE,FALSE,31,40,"LEC","PHIL","110","INFORMATION, SOCIETY & CULTURE","1","11:45","13:00","7261","TuTh"
8673,1700,25691,1,5697,FALSE,FALSE,32,50,"LEC","COMPSCI","116","FOUNDATIONS OF DATA SCIENCE","1","15:05","16:20","7776","TuTh"
8674,1700,2598,1,5698,TRUE,FALSE,431,460,"LEC","COMPSCI","201","DATA STRUCTURES AND ALGORITHMS","1","15:05","16:20","7791","WeFr"
8675,1700,15847,1,5708,TRUE,FALSE,106,130,"LEC","COMPSCI","230","DISCRETE MATH FOR COMPSCI","1","15:05","16:20","7765","MoWe"
8676,1700,24220,1,5712,FALSE,FALSE,10,30,"LEC","COMPSCI","249","COMPSCI ED RESEARCH","0.5","11:45","13:00","7756","Mo"
8677,1700,17430,2,3234,TRUE,FALSE,176,250,"LEC","COMPSCI","250D","COMPUTER ARCHITECTURE","1","15:05","16:20","7791","TuTh"
8678,1700,15496,1,5713,FALSE,FALSE,97,125,"LEC","COMPSCI","260","INTRO COMPUTATIONAL GENOMICS","1","13:25","14:40","7758","TuTh"
8679,1700,2634,1,9470,FALSE,FALSE,34,40,"LEC","COMPSCI","290","TOPICS IN COMPUTER SCIENCE","1","15:05","16:20","7776","WeFr"
8680,1700,2604,1,5715,TRUE,FALSE,36,99,"LEC","COMPSCI","308","ADVANCED SOFTWARE DESIGN/IMPL","1","16:40","17:55","7765","TuTh"
8681,1700,2606,2,5717,TRUE,FALSE,72,150,"LEC","COMPSCI","310","INTRO TO OPERATING SYSTM","1","15:05","16:20","7749","WeFr"
8682,1700,15744,1,5719,FALSE,FALSE,151,140,"LEC","COMPSCI","316","INTRO TO DATABASE SYSTEMS","1","10:05","11:20","7776","MoWe"
8683,1700,2614,1,5720,TRUE,FALSE,113,155,"LEC","COMPSCI","330","DESIGN/ANALY ALGORITHMS","1","13:25","14:40","7738","MoWe"
8684,1700,3614,2,3249,FALSE,TRUE,38,60,"LEC","COMPSCI","350L","DIGITAL SYSTEMS","1","11:45","13:00","7766","TuTh"
8685,1700,3619,2,3090,FALSE,FALSE,39,50,"LEC","ECE","356","COMP NETWORK ARCHITEC","1","13:25","14:40","7747","MoWe"
8686,1700,25283,1,5722,TRUE,FALSE,75,120,"LEC","COMPSCI","371D","ELEMENTS OF MACHINE LEARNING","1","10:05","11:20","7776","TuTh"
8687,1700,21860,1,5777,FALSE,FALSE,42,50,"LEC","COMPSCI","408","DELIVERING SOFTWARE","1","16:40","19:55","7776","We"
8688,1700,20874,1,6112,FALSE,FALSE,9,15,"LEC","CREOLE","101","ELEMENTARY CREOLE I","1","15:05","16:05","7704","MoWeFr"
8689,1700,20876,1,6113,FALSE,FALSE,5,15,"LEC","CREOLE","203","INTERMEDIATE CREOLE I","1","13:40","14:30","7704","MoWeFr"
8690,1700,1853,1,5249,FALSE,FALSE,15,15,"SEM","CULANTH","80S","STUDIES-SPECIAL TOPICS","1","11:45","13:00","7224","TuTh"
8691,1700,1854,1,11661,FALSE,FALSE,0,18,"SEM","CULANTH","89S","FIRST-YEAR SEMINAR (TOP)","1",NA,NA,NA,NA
8692,1700,1860,2,5147,FALSE,FALSE,107,108,"LEC","CULANTH","101","INTRO TO CULTURAL ANTHRO","1","10:05","11:20","7201","MoWe"
8694,1700,7099,3,4310,FALSE,FALSE,7,15,"LEC","MUSIC","130","WORLD MUSIC","1","10:05","11:20","7224","MoWe"
8695,1700,25991,4,9808,FALSE,FALSE,18,18,"SEM","POLSCI","140S","EUROPEAN EMPIRES","1","15:05","16:20","7214","TuTh"
8696,1700,25954,3,8626,FALSE,FALSE,14,15,"SEM","CULANTH","167S","GTWY SEM: NATIONALISM","1","8:30","11:00","7214","We"
8697,1700,1876,5,5258,FALSE,FALSE,46,45,"LEC","LINGUIST","170","ADVERTISING/SOCIETY: GLOBAL","1","11:45","13:00","7213","WeFr"
8698,1700,2842,6,5551,FALSE,FALSE,46,49,"LEC","HISTORY","103","COMP APPR GLOBAL ISSUES","1","13:40","14:40","7201","MoWeFr"
8699,1700,6284,2,3296,FALSE,FALSE,21,22,"LEC","LINGUIST","201","INTRO TO LINGUISTICS","1","13:25","14:40","7705","MoWe"
8700,1700,20504,6,5338,FALSE,FALSE,20,25,"LEC","SES","385","LANGUAGE AND SOCIETY","1","11:45","13:00","7710","MoWe"
8701,1700,21035,4,2880,FALSE,FALSE,6,18,"SEM","CULANTH","214S","SHAMANISM & SPIRIT POSESSION","1","11:45","13:00","7702","WeFr"
8702,1700,23900,5,9988,FALSE,FALSE,12,16,"SEM","CULANTH","219S","INTRO TO PERFORMANCE STUDIES","1","10:05","11:20","7716","WeFr"
8703,1700,25961,2,9361,FALSE,FALSE,12,30,"LEC","CULANTH","225","STIMULANTS AND SOCIETY","1","10:05","11:20","7224","TuTh"
8704,1700,19736,2,5075,FALSE,FALSE,16,18,"SEM","EDUC","234S","ANTHROPOLOGY AND EDUCATION","1","13:25","14:40","7716","TuTh"
8705,1700,23953,4,5261,FALSE,FALSE,7,15,"SEM","LATAMER","246S","HUMAN RIGHTS IN THE AMERICAS","1","10:05","11:20","7214","TuTh"
8706,1700,22141,4,5264,FALSE,FALSE,15,30,"LEC","LSGS","254","THE AMERICA BORDERLANDS","1","11:45","13:00","7224","MoWe"
8707,1700,22838,5,3414,FALSE,FALSE,35,35,"LEC","NEUROSCI","278","SEX/GENDER - NATURE/NURTURE","1","11:45","13:00","7702","MoWe"
8708,1700,1946,1,9354,FALSE,FALSE,21,35,"LEC","CULANTH","290","CURRENT ISSUES (TOPICS)","1","10:05","11:20","7202","WeFr"
8709,1700,1947,1,5153,FALSE,FALSE,5,14,"SEM","CULANTH","290S","CURRENT ISSUES (TOPICS)","1","10:05","11:20","7228","WeFr"
8710,1700,1954,1,5195,FALSE,FALSE,12,30,"LEC","CULANTH","301","THEORETICAL FOUNDATIONS","1","13:25","14:40","7224","TuTh"
8711,1700,15745,1,5196,FALSE,FALSE,11,20,"LEC","CULANTH","302","FIELDWORK METHODS","1","11:45","13:00","7224","WeFr"
8712,1700,15778,4,6322,FALSE,FALSE,14,15,"LEC","LSGS","306","HEALTH, CULTURE, LATINO COMMUN","1","15:20","16:35","7704","TuTh"
8713,1700,22266,3,1892,FALSE,FALSE,39,40,"LEC","PSY","323","FUND. OF GLOBAL MENTAL HEALTH","1","11:45","13:00","7709","MoWe"
8714,1700,20117,4,6328,FALSE,FALSE,18,18,"SEM","CULANTH","367S","MAYAS, AZTECS, AND INCAS","1","15:05","16:20","7214","TuTh"
8715,1700,20278,4,2770,FALSE,FALSE,31,38,"LEC","CULANTH","399","GLOBAL RUSSIA","1","15:05","16:20","7705","MoWe"
8716,1700,18531,3,5275,FALSE,FALSE,23,30,"LEC","GLHLTH","321-1","MEDICAL ANTHROPOLOGY","1","15:05","16:20","7224","MoWe"
8717,1700,21753,1,11703,FALSE,FALSE,4,14,"SEM","CULANTH","490S","SPECIAL TOPICS","1","13:40","15:40","7753","MoWe"
8718,1700,1960,1,5201,FALSE,FALSE,7,15,"SEM","CULANTH","498S","SENIOR DISTINCTION SEMINAR","1","15:05","17:35","7202","Tu"
8719,1700,2943,1,5405,FALSE,FALSE,16,16,"SEM","DANCE","89S","FIRST-YEAR SEMINAR (TOP)","1","15:05","16:20","7791","TuTh"
8720,1700,2965,2,2915,FALSE,FALSE,7,25,"LEC","DANCE","101","INTRODUCTION TO DANCE","1","15:05","16:20","7194","MoWe"
8721,1700,24759,3,2946,FALSE,FALSE,10,12,"SEM","GLHLTH","216S","PERFORMING SEXUAL HEALTH","1","15:05","16:20","7194","TuTh"
8722,1700,14805,2,2229,FALSE,FALSE,13,10,"SEM","EVANTH","336S","DANCE SCIENCE","1","10:05","12:35","7749","Mo"
8723,1700,22807,5,5398,FALSE,FALSE,15,16,"SEM","ECON","223S","LEGAL ISSUES - PERFORMING ARTS","1","13:25","14:40","7791","TuTh"
8724,1700,21913,1,10034,FALSE,FALSE,1,3,"SEM","DANCE","499S","CAP SEM: DISTINCTION PROJECT","1","8:30","9:45","7194","Fr"
8725,1700,23638,2,2143,FALSE,FALSE,68,75,"LEC","DECSCI","101","FNDMNTLS OF DECISION SCIENCE","1","10:05","11:20","7706","MoWe"
8726,1700,14970,3,2570,FALSE,FALSE,48,50,"LEC","VMS","103","TRADITIONS IN DOC STUDIES","1","10:05","11:20","8067","TuTh"
8727,1700,16078,2,2555,FALSE,FALSE,17,15,"SEM","DOCST","110S","INTRODUCTION TO ORAL HISTORY","1","18:15","20:45","8067","Mo"
8728,1700,16428,2,2557,FALSE,FALSE,13,13,"SEM","DOCST","135S","INTRO TO AUDIO DOCUMENTARY","1","15:05","17:35","8067","Tu"
8729,1700,21777,1,4592,FALSE,FALSE,18,18,"SEM","DOCST","190S","SPECIAL TOPICS","1","11:45","13:00","7232","WeFr"
8730,1700,13031,3,8620,FALSE,FALSE,15,15,"SEM","DOCST","224S","LITERACY/PHOTOGRAPHY","1","15:05","17:35","8067","We"
8731,1700,24155,3,2589,FALSE,FALSE,14,15,"SEM","ENGLISH","279S","DOCUMENTARY POETRY","1","11:45","14:15","8067","Tu"
8732,1700,14972,1,5266,FALSE,FALSE,5,14,"SEM","DOCST","290S","SPECIAL TOPICS IN DOC STUDIES","1","10:05","11:20","7228","WeFr"
8733,1700,12997,3,2437,FALSE,FALSE,14,14,"SEM","DOCST","356S","MAGAZINE JOURNALISM","1","11:45","13:00","7725","WeFr"
8734,1700,14156,5,2440,FALSE,FALSE,28,30,"LEC","ETHICS","259","NEWS/MORAL BATTLEGROUND","1","15:05","17:35","7739","Mo"
8735,1700,15209,1,2565,FALSE,FALSE,3,15,"SEM","DOCST","480S","CAPSTONE SEMINAR","1","15:05","17:35","8067","Fr"
8736,1700,17124,1,3027,FALSE,FALSE,32,36,"LEC","ECE","110L","FUND OF ELEC AND COMP ENGR","1","11:45","13:00","7747","MoFr"
8737,1700,17428,1,3034,FALSE,FALSE,52,60,"LEC","ECE","230L","MICROELECT DEVICES & CIRCUITS","1","13:25","14:40","7766","TuTh"
